userId,total_ratings,avg_rating,rating_std,last_active_days,watch_frequency,tenure_months,top_genre,top_genre_cnt,genre_affinity_score,genre_encoded,plan_tier,plan_price,plan_encoded,acq_channel,acq_encoded,churn_prob,churned,markov_state,naive_ltv,iltv,p_rejoin,duration,event
138085,61,3.926229508196721,0.7949636552162332,0.5424281224537306,0.1552162849872773,155.33333333333334,Action,27,44.3,0,Standard,15.49,2,paid_social,2,0.0877343554693458,0,on_service,144.71,130.05,0.194,2.68,0
138086,51,3.607843137254902,1.0407388024389024,0.3707368175998137,0.1297709923664122,106.16666666666669,Drama,17,33.3,7,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.2,0.183,1.83,0
138093,120,3.745833333333333,1.02693930771818,0.563729484344081,0.0008577064928381,173.3,Comedy,32,26.7,4,Basic,9.99,1,paid_social,2,0.3171547342288457,0,on_service,30.53,21.15,0.177,2.99,0
138097,533,3.150093808630394,0.7421170885637164,0.1495751367710394,1.0,42.833333333333336,Action,273,51.2,0,Premium,22.99,3,paid_social,2,0.05,0,on_service,295.05,273.23,0.201,0.74,0
138125,55,2.863636363636364,1.306871247641656,0.0535444069374927,0.1399491094147582,15.333333333333334,Action,21,38.2,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.17,0.188,0.26,0
138126,98,4.153061224489796,0.7812498685040915,0.1621464323128855,0.2493638676844783,46.43333333333333,Action,44,44.9,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.13,0.195,0.8,0
138129,47,3.98936170212766,0.9353525358534476,0.6080782213944826,0.059796437659033,174.2,Comedy,22,46.8,4,Basic,9.99,1,organic,1,0.2129643582860695,0,on_service,44.69,35.22,0.197,3.0,0
138134,24,2.9166666666666665,1.3242443839434612,0.6729135141427075,0.015267175572519,192.83333333333331,Action,10,41.7,0,Basic,9.99,1,trial,3,0.4272972235279065,0,on_service,22.84,13.4,0.192,3.33,0
138141,2039,3.216037273173124,0.8798211024462502,0.08916307763939,0.0007936813776035,243.4333333333333,Action,795,65.1,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.69,0.215,4.2,0
138143,61,3.6557377049180326,0.8141508030178712,0.9631009195669888,0.0011008247162218,280.46666666666664,Action,15,24.6,0,Basic,9.99,1,bundle,0,0.60073032329548,0,on_service,16.36,6.98,0.175,4.84,0
138153,94,4.622340425531915,0.6294141763933971,0.3135839832382726,0.2391857506361323,89.8,Action,49,52.1,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.09,0.202,1.55,0
138158,96,3.8333333333333335,0.9532953004313832,0.4582702828541496,0.2442748091603053,131.23333333333332,Action,28,29.2,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.23,0.179,2.26,0
138164,99,4.227272727272728,0.643938484484061,0.1039459899895239,0.2519083969465648,29.766666666666666,Comedy,38,38.4,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.17,0.188,0.51,0
138170,143,3.6538461538461537,0.9330224421594218,0.4724711907810499,0.002982522003921,139.36666666666667,Action,44,30.8,0,Basic,9.99,1,paid_social,2,0.2348856916228794,0,on_service,40.74,31.34,0.181,2.4,0
138191,140,3.4857142857142858,0.9055044643988508,0.5392852985682691,0.0004853325568012,178.9,Action,56,40.0,0,Basic,9.99,1,paid_social,2,0.2711855725762147,1,off_service_long,35.51,26.07,0.19,3.09,1
138202,68,4.0,1.1062913707585922,1.0,0.1730279898218829,287.8333333333333,Action,21,30.9,0,Standard,15.49,2,trial,3,0.5316860050890586,0,on_service,28.6,14.01,0.181,4.96,0
138215,188,3.986702127659575,0.4579467972225129,0.1559771854266092,0.4783715012722646,44.66666666666666,Action,104,55.3,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.07,0.205,0.77,0
138216,29,3.534482758620689,1.043098359308516,0.3645675707135374,0.0737913486005089,104.4,Comedy,15,51.7,4,Basic,9.99,1,paid_social,2,0.0713583822705754,0,on_service,106.43,96.94,0.202,1.8,0
138220,189,3.4894179894179893,1.0352274803431554,0.3429170061692468,0.0094297260889088,99.86666666666666,Drama,48,25.4,7,Basic,9.99,1,organic,1,0.068818741890943,0,on_service,108.71,99.34,0.175,1.72,0
138230,24,3.75,1.4817733206914758,0.3934349901059248,0.0610687022900763,112.66666666666669,Action,8,33.3,0,Basic,9.99,1,trial,3,0.1976136409397016,0,on_service,47.93,38.51,0.183,1.94,0
138231,148,3.52027027027027,0.8687280137253653,0.827959492492143,0.0537986186841148,237.3,Comedy,104,70.3,4,Basic,9.99,1,trial,3,0.4748682846516569,1,off_service_long,20.6,11.07,0.22,4.09,1
138243,28,3.892857142857143,1.0572250790275777,0.1750669305086718,0.0712468193384223,50.13333333333333,Drama,12,42.9,7,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.76,0.193,0.86,0
138273,143,4.381118881118881,0.7504882025093944,0.3097427540449307,0.0002965506800964,129.6,Action,44,30.8,0,Basic,9.99,1,trial,3,0.1660459278958963,0,on_service,56.17,46.77,0.181,2.24,0
138281,136,3.198529411764706,1.2160644046125095,0.8489116517285531,0.3460559796437659,243.1,Comedy,62,45.6,4,Standard,15.49,2,bundle,0,0.1949013315609596,0,on_service,75.27,60.6,0.196,4.19,0
138282,292,4.294520547945205,0.9075309824531682,0.5411477127226167,0.0013315457787262,173.56666666666666,Action,86,29.5,0,Basic,9.99,1,bundle,0,0.2532523972887303,0,on_service,37.92,28.52,0.18,2.99,0
138333,23,3.4782608695652173,1.2745610730183763,0.9573972762192992,0.0585241730279898,274.1666666666667,Comedy,8,34.8,4,Basic,9.99,1,trial,3,0.6470557344614446,0,on_service,15.2,5.78,0.185,4.73,0
138335,66,3.621212121212121,0.9886300002474524,0.997089977883832,0.1679389312977099,285.56666666666666,Comedy,16,24.2,4,Standard,15.49,2,trial,3,0.5453025166582106,0,on_service,27.89,13.36,0.174,4.93,0
138337,413,3.8498789346246975,0.9285029368581456,0.4168315679199162,0.0009349560366919,156.83333333333334,Action,126,30.5,0,Basic,9.99,1,bundle,0,0.151997776317587,0,on_service,60.74,51.34,0.18,2.7,0
138348,479,3.686847599164927,0.9767454496326644,0.0884646723315097,0.001385033541522,54.63333333333333,Comedy,151,31.5,4,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.8,0.182,0.94,0
138361,79,3.4683544303797467,1.130412257881425,0.7296007449656617,0.0006745564151168,218.83333333333331,Action,29,36.7,0,Basic,9.99,1,bundle,0,0.3899433177649709,0,on_service,24.98,15.55,0.187,3.77,0
138366,342,3.4722222222222223,1.314799708340822,0.0386450937027121,0.0006793356812127,53.766666666666666,Action,164,48.0,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.74,0.198,0.93,0
138378,144,3.270833333333333,0.5819998077523533,0.4175299732277965,0.0732824427480916,119.73333333333332,Action,64,44.4,0,Basic,9.99,1,bundle,0,0.0885827572081914,0,on_service,92.72,83.26,0.194,2.07,0
138380,23,3.891304347826087,1.269900870676083,0.2092887905948085,0.0585241730279898,59.93333333333333,Crime,7,30.4,5,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.81,0.18,1.03,0
138382,674,4.177299703264095,0.5679172415537306,0.0875334652543359,0.4287531806615776,25.166666666666668,Action,254,37.7,0,Standard,15.49,2,bundle,0,0.05,1,off_service_recent,198.8,184.17,0.188,0.43,1
138389,118,4.0974576271186445,0.8849609450464859,0.1580724013502502,0.0003475167279238,74.03333333333333,Adventure,35,29.7,1,Basic,9.99,1,bundle,0,0.05,1,off_service_recent,128.21,118.81,0.18,1.28,1
138395,121,3.5454545454545454,0.8164965809277264,0.9792806425328832,0.3078880407124681,280.43333333333334,Action,42,34.7,0,Standard,15.49,2,organic,1,0.3100804936700725,0,on_service,48.39,33.78,0.185,4.84,0
138400,386,3.444300518134715,0.638692782559218,0.5150739145617507,0.0031683493392432,157.8,Action,129,33.4,0,Basic,9.99,1,paid_social,2,0.2636749569797789,0,on_service,36.48,27.07,0.183,2.72,0
138409,45,3.8222222222222224,0.8864866529500519,0.8260970783377953,0.1145038167938931,236.56666666666663,Comedy,17,37.8,4,Standard,15.49,2,trial,3,0.4080257542732897,1,off_service_long,37.06,22.43,0.188,4.08,1
138410,238,3.014705882352941,1.1568882484747272,0.0890466767547433,0.0001789592093311,138.26666666666668,Action,85,35.7,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.79,0.186,2.38,0
138428,26,3.25,1.1510864433221335,0.514957513677104,0.0661577608142493,147.46666666666667,Action,12,46.2,0,Basic,9.99,1,trial,3,0.2664871305345584,0,on_service,36.12,26.65,0.196,2.54,0
138432,306,3.946078431372549,0.5987974126274552,0.1252473518798743,0.7786259541984732,35.86666666666667,Action,125,40.8,0,Premium,22.99,3,organic,1,0.05,0,on_service,295.05,273.32,0.191,0.62,0
138488,59,3.2711864406779663,0.7151201604981542,0.9708997788383192,0.008831013321359,278.6,Action,22,37.3,0,Basic,9.99,1,trial,3,0.6777043164099757,1,off_service_long,14.53,5.09,0.187,4.81,1
138489,29,4.068965517241379,1.0327160611969717,0.9867302991502735,0.0009460429307757,285.1333333333333,Comedy,9,31.0,4,Basic,9.99,1,organic,1,0.5769112178548309,0,on_service,17.02,7.62,0.181,4.92,0
138502,92,4.043478260869565,0.8537318656482934,0.0174601326970084,0.2340966921119593,5.0,Comedy,32,34.8,4,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.19,0.185,0.09,0
138505,170,3.4235294117647057,0.840913431060602,0.1777441508555465,0.4325699745547073,50.9,Action,82,48.2,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.11,0.198,0.88,0
138511,97,4.030927835051546,0.6990113292987263,0.6729135141427075,0.2468193384223918,192.7,Drama,38,39.2,7,Standard,15.49,2,trial,3,0.21652114210297,1,off_service_long,68.23,53.59,0.189,3.32,1
138515,118,4.25,0.6722522420364822,0.1963682923990222,0.0007985490769314,68.76666666666667,Comedy,51,43.2,4,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.76,0.193,1.19,0
138523,63,3.7222222222222223,1.1172322432263848,0.6304271912466535,0.0801526717557251,180.56666666666663,Action,20,31.7,0,Basic,9.99,1,paid_social,2,0.3208654171194601,0,on_service,30.19,20.78,0.182,3.11,0
138547,33,3.393939393939394,1.4348212854610574,0.969735769991852,0.0839694656488549,277.7,Action,10,30.3,0,Basic,9.99,1,bundle,0,0.5532038831690541,0,on_service,17.74,8.34,0.18,4.79,0
138548,126,3.9563492063492074,0.6066954467270751,0.0575020370154813,0.1603053435114503,16.5,Action,84,66.7,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.02,0.217,0.28,0
138556,40,2.75,1.1602387022306428,0.541846118030497,0.0027508424454989,156.36666666666667,Comedy,13,32.5,4,Basic,9.99,1,paid_social,2,0.2871014732016481,1,off_service_long,33.62,24.21,0.182,2.7,1
138567,94,4.590425531914893,0.8130744981587888,0.1650564544290536,0.2391857506361323,47.266666666666666,Action,38,40.4,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.15,0.19,0.82,0
138592,39,4.538461538461538,1.3830963327212766,0.0577348387847747,0.099236641221374,16.533333333333335,Action,22,56.4,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.71,0.206,0.29,0
138607,73,4.0479452054794525,0.9580230786249788,0.2252357117914096,0.0068796531900857,65.4,Action,19,26.0,0,Basic,9.99,1,trial,3,0.1047487428380848,0,on_service,82.24,72.86,0.176,1.13,0
138616,148,2.4425675675675675,0.9101163277831272,0.6741939238738215,0.376590330788804,193.06666666666663,Drama,49,33.1,7,Standard,15.49,2,organic,1,0.05,1,off_service_long,198.8,184.2,0.183,3.33,1
138619,98,4.224489795918367,0.7669811251175324,0.9989523920381796,0.2493638676844783,286.06666666666666,Drama,37,37.8,7,Standard,15.49,2,paid_social,2,0.4188799797883045,1,off_service_long,36.12,21.49,0.188,4.93,1
138628,50,3.58,1.1752550743544643,0.5312536375276452,0.1272264631043257,152.16666666666666,Adventure,15,30.0,1,Standard,15.49,2,trial,3,0.1813896784699533,0,on_service,80.41,65.84,0.18,2.62,0
138629,91,3.615384615384616,0.7419079123633545,0.4701431730881155,0.2315521628498727,134.63333333333333,Action,48,52.7,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.09,0.203,2.32,0
138635,36,3.013888888888889,1.380921592431824,0.6232103363985566,0.0916030534351145,178.46666666666667,Comedy,12,33.3,4,Basic,9.99,1,organic,1,0.236166742401288,0,on_service,40.53,31.12,0.183,3.08,0
138636,26,3.1923076923076925,1.0205579167977,0.95204283552555,0.0661577608142493,272.6333333333333,Action,10,38.5,0,Basic,9.99,1,bundle,0,0.5315553880133154,1,off_service_long,18.45,9.01,0.188,4.7,1
138648,379,2.571240105540897,1.0268569669416487,0.0026772203468746,0.0009046684712296,36.266666666666666,Action,156,41.2,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.76,0.191,0.63,0
138651,55,4.227272727272728,0.6993262751085785,0.172040507507857,0.1399491094147582,49.266666666666666,Action,30,54.5,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.08,0.204,0.85,0
138673,301,4.244186046511628,0.9535937737167316,0.0744965661739029,0.0009216646304308,49.03333333333333,Action,133,44.2,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.75,0.194,0.85,0
138686,20,3.675,0.8777213321106563,0.3759748574089163,0.0018175209014903,108.6,Drama,12,60.0,7,Basic,9.99,1,paid_social,2,0.0998711254763878,0,on_service,85.19,75.68,0.21,1.87,0
138740,108,4.13425925925926,0.7221673036073055,0.0997555581422418,0.0045801526717557,30.53333333333333,Drama,51,47.2,7,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.74,0.197,0.53,0
138745,43,3.895348837209302,0.791007039993984,0.1943894773600279,0.1094147582697201,55.66666666666666,Action,23,53.5,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.08,0.204,0.96,0
138746,33,3.575757575757576,1.2191263016578469,0.5603538586893261,0.0419847328244274,160.5,Comedy,11,33.3,4,Basic,9.99,1,trial,3,0.3406907205392471,0,on_service,28.49,19.07,0.183,2.77,0
138761,928,3.487068965517241,1.0840337927606496,0.0705389360959143,0.0073791348600508,30.866666666666667,Drama,332,35.8,7,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.79,0.186,0.53,0
138773,45,3.888888888888889,0.475405196658704,0.0600628564777092,0.1145038167938931,17.2,Action,15,33.3,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.2,0.183,0.3,0
138778,166,3.5903614457831323,0.705581979057877,0.2307065533698056,0.4223918575063613,66.06666666666666,Comedy,47,28.3,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.23,0.178,1.14,0
138781,39,4.512820512820513,0.7564388475577302,0.8473984402281457,0.099236641221374,242.66666666666663,Action,14,35.9,0,Basic,9.99,1,bundle,0,0.4365004315718296,1,off_service_long,22.37,12.95,0.186,4.19,1
138787,30,4.066666666666666,1.1121068335350712,0.7521825165871261,0.0763358778625954,215.4,Action,9,30.0,0,Basic,9.99,1,paid_social,2,0.4235780743384033,1,off_service_long,23.04,13.64,0.18,3.72,1
138800,29,4.551724137931035,0.6858887298634484,0.8372715632638809,0.0368956743002544,239.8,Action,9,31.0,0,Basic,9.99,1,bundle,0,0.4693694134609775,1,off_service_long,20.84,11.43,0.181,4.14,1
138801,89,3.606741573033708,1.427155288168564,0.8368059597252939,0.2264631043256997,239.63333333333333,Comedy,64,71.9,4,Standard,15.49,2,bundle,0,0.1924132156173853,0,on_service,76.17,61.38,0.222,4.13,0
138810,140,3.5785714285714287,1.0323393643596943,0.7136538237690606,0.178117048346056,204.4,Action,52,37.1,0,Standard,15.49,2,paid_social,2,0.2276645348422205,0,on_service,65.07,50.45,0.187,3.53,0
138816,55,4.327272727272727,0.9963738970692392,0.1448027005005238,0.1399491094147582,41.46666666666667,Action,27,49.1,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.11,0.199,0.72,0
138822,21,4.023809523809524,0.8437444885181548,0.0235129786986381,0.0534351145038167,6.733333333333333,Action,8,38.1,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.78,0.188,0.12,0
138825,41,4.146341463414634,0.7602951929926985,0.4027470608776626,0.0033653451530821,116.33333333333331,Action,19,46.3,0,Basic,9.99,1,trial,3,0.207914976125589,0,on_service,45.71,36.24,0.196,2.01,0
138835,188,3.5106382978723403,0.9449520356903712,0.9912699336514956,0.4783715012722646,283.8666666666667,Comedy,71,37.8,4,Standard,15.49,2,paid_social,2,0.2982301962850642,0,on_service,50.25,35.62,0.188,4.9,0
138847,123,4.215447154471545,0.6307726877884531,0.117797695262484,0.0004017677782241,59.7,Drama,48,39.0,7,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.77,0.189,1.03,0
138849,52,3.3365384615384617,0.7651807030340129,0.3133511814689791,0.1323155216284987,89.73333333333333,Action,24,46.2,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.12,0.196,1.55,0
138859,120,3.254166666666667,1.3658435896853618,0.4922593411709929,0.3053435114503817,140.96666666666667,Action,69,57.5,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.06,0.208,2.43,0
138876,95,3.463157894736842,1.1186097594572326,0.8427424048422768,0.1208651399491094,241.4,Drama,31,32.6,7,Standard,15.49,2,paid_social,2,0.3685613538992667,0,on_service,40.92,26.32,0.183,4.16,0
138882,162,3.2376543209876543,0.8690692838528429,0.0611104644395297,0.000363504180298,55.3,Drama,52,32.1,7,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.8,0.182,0.95,0
138894,109,3.3440366972477062,1.026719983523633,0.4816668606681411,0.0014597562608812,144.23333333333332,Comedy,37,33.9,4,Basic,9.99,1,paid_social,2,0.2368036104040722,0,on_service,40.43,31.01,0.184,2.49,0
138900,27,3.537037037037037,0.6493476893409429,0.4281224537306483,0.0687022900763358,122.6,Drama,9,33.3,7,Basic,9.99,1,trial,3,0.2215468179463507,0,on_service,43.06,33.65,0.183,2.11,0
138930,123,4.504065040650406,0.5060937472256904,0.4320800838086369,0.0001056641118287,222.46666666666667,Comedy,39,31.7,4,Basic,9.99,1,bundle,0,0.1622112349909952,0,on_service,57.36,47.95,0.182,3.84,0
138938,500,3.339,1.038622391895096,0.1727389128157374,1.0,49.46666666666667,Action,269,53.8,0,Premium,22.99,3,bundle,0,0.05,0,on_service,295.05,273.21,0.204,0.85,0
138951,83,3.6927710843373496,1.38112565724662,0.0813642183680596,0.2111959287531806,23.3,Action,53,63.9,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.04,0.214,0.4,0
138957,68,4.411764705882353,1.040024312540833,0.9139797462460716,0.0004240882103477,275.3333333333333,Drama,21,30.9,7,Basic,9.99,1,trial,3,0.6491717528916834,0,on_service,15.16,5.75,0.181,4.75,0
138959,21,4.547619047619048,0.5895922723535713,0.0011640088464672,0.0534351145038167,0.3333333333333333,Action,7,33.3,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.8,0.183,0.01,0
138966,32,3.53125,1.1354798616131558,0.080316610406239,0.0814249363867684,23.0,Action,9,28.1,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.82,0.178,0.4,0
138971,20,3.95,1.190974832912761,0.9139797462460716,0.0009087604507451,263.6,Drama,5,25.0,7,Basic,9.99,1,organic,1,0.5307294167714846,1,off_service_long,18.48,9.1,0.175,4.55,1
138972,44,3.5454545454545454,1.10925379180331,0.9917355371900828,0.1119592875318066,284.03333333333336,Action,15,34.1,0,Standard,15.49,2,organic,1,0.4192087859861628,1,off_service_long,36.09,21.49,0.184,4.9,1
138974,507,3.323471400394477,0.8345914367373463,0.656268187638226,0.0007832886070903,242.8,Comedy,240,47.3,4,Basic,9.99,1,paid_social,2,0.3500229058070356,0,on_service,27.75,18.28,0.197,4.19,0
138977,39,3.641025641025641,0.627743640567234,0.970550576184379,0.099236641221374,277.93333333333334,Drama,12,30.8,7,Basic,9.99,1,paid_social,2,0.5852221403368163,1,off_service_long,16.78,7.38,0.181,4.79,1
138979,25,5.0,0.0,0.2955418461180304,0.0636132315521628,84.63333333333334,Action,11,44.0,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.75,0.194,1.46,0
138986,198,3.7196969696969697,0.4286277348908653,0.071935746711675,0.0559796437659033,20.866666666666667,Action,92,46.5,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.74,0.196,0.36,0
138987,33,3.8181818181818175,1.1579762911688178,0.5689675241531835,0.0009763891354518,165.76666666666668,Drama,11,33.3,7,Basic,9.99,1,bundle,0,0.2680858247548209,0,on_service,35.91,26.49,0.183,2.86,0
138988,54,4.296296296296297,0.5365729699318589,0.466534745664067,0.1374045801526717,133.6,Comedy,17,31.5,4,Standard,15.49,2,paid_social,2,0.0615255064549177,0,on_service,179.41,164.82,0.182,2.3,0
139001,20,2.625,0.8866702941490233,0.5033174252124316,0.0508905852417302,144.13333333333333,Comedy,10,50.0,4,Basic,9.99,1,trial,3,0.2572086475490801,1,off_service_long,37.36,27.88,0.2,2.49,1
139003,135,3.9296296296296296,0.9814757449481378,0.1583052031195437,0.3435114503816794,45.333333333333336,Action,55,40.7,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.15,0.191,0.78,0
139010,27,3.592592592592593,0.8552669065744807,0.2203468746362472,0.0343511450381679,63.16666666666666,Drama,9,33.3,7,Basic,9.99,1,trial,3,0.0725019271899138,0,on_service,105.42,96.01,0.183,1.09,0
139020,58,3.6206896551724137,0.8751458265831151,0.9915027354207891,0.1475826972010178,283.93333333333334,Comedy,33,56.9,4,Standard,15.49,2,bundle,0,0.3856108397361225,0,on_service,39.15,24.42,0.207,4.9,0
139024,1515,3.225412541254125,0.7104948399137505,0.0011640088464672,0.000694462589094,185.33333333333331,Comedy,528,43.2,4,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.76,0.193,3.2,0
139043,294,3.673469387755102,0.9359214787673452,0.807705738563613,0.7480916030534351,231.3,Action,131,44.6,0,Premium,22.99,3,bundle,0,0.05,0,on_service,295.05,273.28,0.195,3.99,0
139048,37,3.702702702702703,0.8535828041869188,0.0699569316726807,0.0003007909990325,30.466666666666665,Action,12,32.4,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.8,0.182,0.53,0
139058,56,3.767857142857143,1.095296911652418,0.8010708881387498,0.0003260723997181,243.9333333333333,Comedy,27,48.2,4,Basic,9.99,1,organic,1,0.3942936743111407,0,on_service,24.71,15.24,0.198,4.21,0
139070,47,4.180851063829787,0.5152619839638947,0.1015015714119427,0.1195928753180661,29.066666666666663,Action,25,53.2,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.08,0.203,0.5,0
139076,92,3.652173913043478,1.1807502048888066,0.756372948434408,0.0005296305251401,231.33333333333331,Action,28,30.4,0,Basic,9.99,1,paid_social,2,0.4640335434849565,0,on_service,21.07,11.67,0.18,3.99,0
139082,128,3.47265625,1.044876125254082,0.0004656035385868,0.0001926077738303,56.5,Drama,60,46.9,7,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.74,0.197,0.97,0
139103,20,2.925,1.1035230663174815,0.51367710394599,0.0508905852417302,147.1,Comedy,7,35.0,4,Basic,9.99,1,paid_social,2,0.2354963905359268,0,on_service,40.64,31.22,0.185,2.54,0
139104,93,3.698924731182796,0.7630736792244891,0.4533814456989873,0.0591603053435114,129.96666666666667,Drama,19,20.4,7,Basic,9.99,1,trial,3,0.2723250038874341,1,off_service_long,35.37,26.02,0.17,2.24,1
139105,990,2.9767676767676767,1.1106459996176952,0.1736701198929111,1.0,49.766666666666666,Action,297,30.0,0,Premium,22.99,3,paid_social,2,0.05,0,on_service,295.05,273.42,0.18,0.86,0
139110,91,3.725274725274725,1.0335046531737864,0.7103945989989524,0.2315521628498727,203.4333333333333,Comedy,24,26.4,4,Standard,15.49,2,organic,1,0.1497395977742255,0,on_service,95.41,80.86,0.176,3.51,0
139129,21,4.380952380952381,0.6690433824641326,0.9799790478407636,0.0534351145038167,280.6333333333333,Action,10,47.6,0,Basic,9.99,1,trial,3,0.6420656810207026,1,off_service_long,15.32,5.85,0.198,4.84,1
139138,129,4.217054263565892,0.905376650817195,0.0497031777441508,0.0007511310636365,28.766666666666666,Action,50,38.8,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.77,0.189,0.5,0
139139,20,3.725,0.9244486265649892,0.6769875451053428,0.0508905852417302,193.86666666666667,Comedy,6,30.0,4,Basic,9.99,1,trial,3,0.4361447434634091,1,off_service_long,22.39,12.99,0.18,3.34,1
139147,113,3.371681415929204,1.2188599054142963,0.8477476428820859,0.2875318066157761,242.76666666666668,Action,46,40.7,0,Standard,15.49,2,trial,3,0.3330322109977807,0,on_service,45.15,30.51,0.191,4.19,0
139157,58,5.0,0.0,0.0859038528692818,0.1475826972010178,24.6,Action,41,70.7,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.01,0.221,0.42,0
139158,250,4.086,0.8993549674237193,0.6085438249330695,0.6361323155216285,174.26666666666668,Action,79,31.6,0,Premium,22.99,3,paid_social,2,0.05,0,on_service,295.05,273.4,0.182,3.01,0
139165,186,3.930107526881721,0.7392157928341848,0.5501105808404144,0.0024270894499902,164.03333333333333,Action,85,45.7,0,Basic,9.99,1,paid_social,2,0.2674749199473363,0,on_service,35.99,26.52,0.196,2.83,0
139177,21,3.619047619047619,0.9734572654303052,0.9693865673379116,0.0534351145038167,277.6,Action,7,33.3,0,Basic,9.99,1,organic,1,0.532191696618421,0,on_service,18.43,9.01,0.183,4.79,0
139188,167,3.55688622754491,0.7101229353875241,0.3687580025608195,0.0607051981097782,105.83333333333331,Comedy,64,38.3,4,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.78,0.188,1.83,0
139194,123,4.195121951219512,1.2055781320789545,0.0175765335816552,0.0015493915803794,11.766666666666667,Action,58,47.2,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.74,0.197,0.2,0
139201,29,3.7586206896551726,0.9124211282466752,0.959143289489,0.0105416212286441,274.9,Action,9,31.0,0,Basic,9.99,1,trial,3,0.680043820976878,1,off_service_long,14.48,5.07,0.181,4.74,1
139208,30,4.016666666666667,0.7931096951278223,0.4867884995925969,0.0763358778625954,139.4,Comedy,9,30.0,4,Basic,9.99,1,organic,1,0.1412628607427798,0,on_service,64.7,55.3,0.18,2.4,0
139209,63,3.595238095238096,1.334580829617828,0.0777557909440111,0.1603053435114503,22.266666666666666,Action,16,25.4,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.26,0.175,0.38,0
139221,107,3.700934579439252,0.9733714339911376,0.9677569549528576,0.0042541348600508,279.2333333333333,Comedy,37,34.6,4,Basic,9.99,1,organic,1,0.5528784965322606,0,on_service,17.75,8.33,0.185,4.82,0
139235,317,2.593059936908517,1.1123653834941991,0.0796182050983587,0.806615776081425,22.83333333333333,Action,146,46.1,0,Premium,22.99,3,bundle,0,0.05,0,on_service,295.05,273.27,0.196,0.39,0
139239,48,3.395833333333333,0.7852248176060136,0.5665231055756024,0.1221374045801526,162.23333333333332,Action,43,89.6,0,Standard,15.49,2,paid_social,2,0.05,1,off_service_long,198.8,183.95,0.24,2.8,1
139244,21,4.0,0.7745966692414836,0.9938307531137236,0.0534351145038167,284.6,Action,11,52.4,0,Basic,9.99,1,paid_social,2,0.5835470452390706,0,on_service,16.83,7.34,0.202,4.91,0
